1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7485057707547514	0.0	0.9999999997322453	1.7359964934238786E-7	4.4527906002151015E-4	1.68163000978976E-11	9.025948763647254E-8	3.573454597157414E-15	0.8258624215885739	9.984930710313663E-9
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7490057707547514	0.0	0.9999999997246167	1.7006968348212983E-7	4.3710779254023196E-4	1.6637351694607244E-11	8.997311673182308E-8	3.5175479756587664E-15	0.8249273410137505	1.0065637963158511E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7495057707547513	0.0	0.9999999997167708	1.666126145541359E-7	4.290904119935924E-4	1.646055825402846E-11	8.968776466913403E-8	3.462576024889752E-15	0.8239864802644047	1.0147158254790577E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7500057707547513	0.0	0.9999999997087012	1.6322697718981622E-7	4.212240819046025E-4	1.628589462191148E-11	8.940342112262077E-8	3.4085218083864742E-15	0.8230398555731657	1.022949871629103E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7505057707547512	0.0	0.9999999997004019	1.5991133386205603E-7	4.1350601576637264E-4	1.6113335953417902E-11	8.912007587515378E-8	3.355368731171279E-15	0.8220874838670128	1.0312666534707406E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7510057707547512	0.0	0.9999999996918667	1.566642743911245E-7	4.059334761907867E-4	1.5942857707834186E-11	8.883771881778468E-8	3.3031005319369642E-15	0.8211293827723155	1.0396668953242957E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7515057707547511	0.0	0.9999999996830888	1.534844154592537E-7	3.985037740728473E-4	1.577443564342496E-11	8.855633994927807E-8	3.2517012754329503E-15	0.8201655706196457	1.0481513271445574E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7520057707547511	0.0	0.9999999996740616	1.503704001336789E-7	3.9121426777017856E-4	1.5608045812419966E-11	8.827592937565117E-8	3.2011553450475788E-15	0.8191960664483677	1.0567206845393881E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.752505770754751	0.0	0.9999999996647784	1.473208973980139E-7	3.840623622974766E-4	1.544366455613532E-11	8.799647730971013E-8	3.1514474355807705E-15	0.8182208900110042	1.0653757087883165E-8
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.753005770754751	0.0	0.999999999655232	1.443346016917272E-7	3.7704550853543106E-4	1.528126850022282E-11	8.771797407060424E-8	3.1025625462024003E-15	0.8172400617773588	1.074117146860907E-8
