1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9420000000000064	0.0	0.9999966664384847	2.6224804277180385E-12	2.981416731681175E-8	0.9998264541861789	4.4834409312932086E-6	2.1389868366122134E-9	1.2590751842337878E-6	2.0601722769935556E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9425000000000063	0.0	0.9999966517308169	2.6200754737090947E-12	2.9882768114479185E-8	0.9998265952220966	4.476736961968265E-6	2.1231838577948076E-9	1.2646926100646979E-6	2.069257702591052E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9430000000000063	0.0	0.999996636878773	2.6177024559459373E-12	2.995169888607774E-8	0.9998267377619656	4.470035685878851E-6	2.1074971752756087E-9	1.2703196128025865E-6	2.078395526058474E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9435000000000062	0.0	0.9999966218810481	2.6153612069184504E-12	3.0020960415772755E-8	0.9998268817974032	4.46333705903141E-6	2.0919258096257462E-9	1.2759561504706057E-6	2.0875860807841975E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9440000000000062	0.0	0.9999966067363205	2.613051560025351E-12	3.00905534838003E-8	0.999827027319963	4.456641037688183E-6	2.076468790802991E-9	1.2816021814623446E-6	2.0968297022491155E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9445000000000061	0.0	0.9999965914432527	2.610773349557988E-12	3.0160478866317333E-8	0.9998271743211347	4.449947578366962E-6	2.0611251580555E-9	1.2872576645512142E-6	2.1061267280362298E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9450000000000061	0.0	0.9999965760004909	2.6085264106840214E-12	3.023073733525568E-8	0.9998273227923449	4.4432566378405705E-6	2.045893959826576E-9	1.2929225588999554E-6	2.1154774978400916E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.945500000000006	0.0	0.9999965604066644	2.6063105794312937E-12	3.0301329658167626E-8	0.9998274727249572	4.436568173136622E-6	2.030774253660325E-9	1.2985968240701556E-6	2.1248823534762977E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.946000000000006	0.0	0.9999965446603857	2.6041256926715846E-12	3.0372256598072075E-8	0.9998276241102734	4.429882141536934E-6	2.0157651061083595E-9	1.3042804200318415E-6	2.1343416388907587E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9465000000000059	0.0	0.9999965287602502	2.6019715881043937E-12	3.044351891329859E-8	0.9998277769395327	4.423198500577285E-6	2.0008655926376717E-9	1.3099733071730285E-6	2.143855700169029E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470000000000058	0.0	0.9999965127048364	2.5998481042406935E-12	3.051511735732347E-8	0.9998279312039136	4.416517208046946E-6	1.986074797539269E-9	1.31567544630937E-6	2.1534248855456484E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9475000000000058	0.0	0.9999964964927046	2.5977550803868534E-12	3.058705267860958E-8	0.9998280868945327	4.409838221988289E-6	1.9713918138379718E-9	1.321386798693828E-6	2.163049545413125E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9480000000000057	0.0	0.9999964801223981	2.5956923566281695E-12	3.065932562044024E-8	0.9998282440024467	4.4031615006963595E-6	1.9568157432030157E-9	1.3271073260263754E-6	2.1727300323311853E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9485000000000057	0.0	0.9999964635924419	2.593659773812874E-12	3.073193692074912E-8	0.9998284025186513	4.396487002718465E-6	1.942345695859843E-9	1.3328369904637274E-6	2.1824667010357418E-4
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9490000000000056	0.0	0.9999964469013427	2.591657173535825E-12	3.0804887311948805E-8	0.9998285624340835	4.3898146868538E-6	1.9279807905025434E-9	1.3385757546291506E-6	2.1922599084478106E-4
